3,1,155,967,131,113,1,0,0.952024
3,2,308,207,131,138,1,0,0.957640
3,3,582,179,123,135,1,0,0.954906
3,4,509,937,106,143,1,0,0.961797
3,5,546,410,122,102,1,0,0.952847
3,6,259,745,90,92,1,0,0.957681
3,7,520,716,89,101,1,0,0.953289
3,8,298,471,83,40,1,0,0.772156
3,9,316,0,158,87,1,0,0.909752
4,1,157,991,128,88,1,0,0.930161
4,2,308,224,133,143,1,0,0.959690
4,3,586,197,126,139,1,0,0.958310
4,4,511,961,104,119,1,0,0.957901
4,5,553,432,116,79,1,0,0.929216
4,6,258,770,91,93,1,0,0.958416
4,7,523,739,89,103,1,0,0.955384
4,9,318,0,162,104,1,0,0.934162
5,1,162,1014,119,66,1,0,0.894971
5,2,308,243,135,144,1,0,0.961565
5,3,589,215,126,139,1,0,0.961587
5,4,511,983,103,97,1,0,0.945805
5,5,559,453,106,59,1,0,0.882479
5,6,258,794,90,92,1,0,0.958718
5,7,524,763,90,103,1,0,0.958103
5,9,319,0,158,119,1,0,0.952074
6,1,176,1033,98,47,1,0,0.811843
6,2,305,259,136,146,1,0,0.960645
6,3,589,232,128,140,1,0,0.956525
6,4,512,1002,99,77,1,0,0.918537
6,5,569,471,78,40,1,0,0.628561
6,6,255,813,91,93,1,0,0.957390
6,7,521,782,91,105,1,0,0.955085
6,9,317,0,157,135,1,0,0.958085
6,11,632,0,146,70,1,0,0.794007
6,12,276,571,119,76,1,0,0.927236
7,1,194,1048,76,32,1,0,0.664863
7,2,301,273,136,148,1,0,0.960268
7,3,586,245,129,141,1,0,0.958263
7,4,512,1015,87,65,1,0,0.860750
7,6,252,828,92,95,1,0,0.959008
7,7,520,796,90,105,1,0,0.954154
7,9,313,0,156,149,1,0,0.961176
7,11,614,0,149,83,1,0,0.873589
7,12,271,571,125,90,1,0,0.949177
8,2,296,287,137,147,1,0,0.961329
8,3,582,258,130,140,1,0,0.954339
8,4,514,1029,78,51,1,0,0.780906
8,6,250,841,91,94,1,0,0.955053
8,7,518,808,90,106,1,0,0.957410
8,9,307,0,158,161,1,0,0.962728
8,11,613,0,154,95,1,0,0.904489
8,12,267,571,127,104,1,0,0.953807
8,13,564,571,94,55,1,0,0.931857
9,2,295,301,136,148,1,0,0.959557
9,3,581,271,130,141,1,0,0.956276
9,4,515,1043,67,37,1,0,0.675730
9,6,249,856,91,93,1,0,0.956491
9,7,517,822,90,106,1,0,0.950909
9,9,305,9,157,166,1,0,0.953831
9,11,611,0,145,105,1,0,0.921519
9,12,265,576,127,115,1,0,0.958983
9,13,562,571,106,70,1,0,0.937266
10,2,292,315,138,148,1,0,0.960470
10,3,580,283,131,144,1,0,0.954560
10,6,248,872,91,93,1,0,0.948450
10,7,517,835,90,107,1,0,0.956646
10,9,305,20,155,166,1,0,0.956657
10,11,612,0,152,117,1,0,0.935248
10,12,265,591,124,115,1,0,0.955917
10,13,540,571,128,84,1,0,0.947261
11,2,291,330,138,147,1,0,0.958301
11,3,579,296,130,143,1,0,0.954500
11,6,248,886,91,94,1,0,0.952931
11,7,515,850,90,107,1,0,0.949217
11,9,302,34,156,166,1,0,0.953702
11,11,612,0,161,131,1,0,0.949766
11,12,264,604,125,116,1,0,0.955797
11,13,537,571,133,98,1,0,0.949630
12,2,291,346,138,147,1,0,0.963858
12,3,579,310,131,142,1,0,0.954009
12,6,249,899,91,92,1,0,0.949155
12,7,517,863,91,106,1,0,0.957785
12,9,301,50,157,165,1,0,0.955778
12,11,611,0,163,144,1,0,0.954353
12,12,264,618,124,111,1,0,0.957124
12,13,538,571,132,111,1,0,0.954587
13,2,291,359,139,151,1,0,0.959002
13,3,580,322,130,143,1,0,0.955562
13,6,249,912,91,93,1,0,0.951670
13,7,517,875,91,105,1,0,0.950173
13,9,299,60,159,168,1,0,0.953865
13,11,611,0,165,157,1,0,0.961494
13,12,263,630,126,111,1,0,0.954537
13,13,538,571,133,124,1,0,0.959455
14,2,290,370,137,142,1,0,0.959436
14,3,579,333,130,142,1,0,0.960572
14,6,248,923,92,93,1,0,0.948024
14,7,517,886,90,105,1,0,0.951904
14,9,298,71,159,168,1,0,0.956348
14,11,610,0,163,167,1,0,0.961322
14,12,262,642,126,115,1,0,0.956405
14,13,537,575,131,131,1,0,0.957691
15,2,287,379,136,132,1,0,0.956273
15,3,576,344,130,141,1,0,0.955331
15,6,247,933,90,94,1,0,0.940759
15,7,514,895,91,106,1,0,0.950597
15,9,294,82,160,171,1,0,0.956470
15,11,607,0,165,178,1,0,0.964128
15,12,259,652,127,118,1,0,0.954950
15,13,537,585,130,131,1,0,0.956780
16,2,285,390,136,122,1,0,0.953820
16,3,574,353,130,141,1,0,0.956150
16,6,245,943,91,93,1,0,0.947782
16,7,513,903,92,107,1,0,0.953334
16,9,292,90,159,171,1,0,0.962042
16,11,604,2,165,186,1,0,0.959714
16,12,258,661,126,119,1,0,0.958905
16,13,534,594,130,131,1,0,0.961435
17,2,283,400,136,112,1,0,0.950889
17,3,571,363,132,144,1,0,0.956249
17,6,243,953,91,94,1,0,0.951114
17,7,511,913,91,106,1,0,0.958078
17,9,290,101,158,169,1,0,0.959046
17,11,603,13,163,185,1,0,0.950656
17,12,256,672,126,114,1,0,0.956480
17,13,531,603,131,132,1,0,0.958288
18,2,279,414,132,98,1,0,0.946704
18,3,567,376,129,135,1,0,0.959726
18,6,241,966,91,94,1,0,0.948211
18,7,508,926,92,107,1,0,0.952730
18,9,286,118,157,168,1,0,0.962461
18,11,597,29,163,183,1,0,0.960472
18,12,253,685,125,117,1,0,0.960164
18,13,528,617,131,132,1,0,0.956558
19,2,281,433,119,78,1,0,0.885074
19,3,563,394,126,118,1,0,0.952616
19,6,238,984,91,96,1,0,0.956034
19,7,506,943,92,107,1,0,0.954108
19,9,279,139,157,166,1,0,0.958987
19,11,589,46,162,184,1,0,0.959666
19,12,250,704,124,115,1,0,0.959112
19,13,524,634,130,132,1,0,0.959124
20,2,296,454,87,57,1,0,0.734686
20,3,560,415,125,97,1,0,0.955949
20,6,240,1005,86,75,1,0,0.936610
20,7,503,963,93,107,1,0,0.952709
20,9,274,158,157,166,1,0,0.958481
20,11,585,65,160,184,1,0,0.961155
20,12,246,724,125,115,1,0,0.952476
20,13,520,654,130,132,1,0,0.960869
21,2,331,478,51,34,1,0,0.602586
21,3,564,437,117,74,1,0,0.928168
21,6,245,1025,72,56,1,0,0.831237
21,7,503,984,92,95,1,0,0.951097
21,9,273,183,157,165,1,0,0.960063
21,11,584,89,160,182,1,0,0.964146
21,12,245,747,125,117,1,0,0.949097
21,13,519,676,129,134,1,0,0.963176
22,3,582,463,81,48,1,0,0.714123
22,6,248,1046,64,34,1,0,0.794142
22,7,503,1004,87,76,1,0,0.939464
22,9,274,208,157,164,1,0,0.958961
22,11,585,117,160,180,1,0,0.965976
22,12,245,768,124,120,1,0,0.951399
22,13,518,699,130,133,1,0,0.961155
